 Optimized Parameter
a1 = ,       0.126320
a2 = ,       0.120580
a3 = ,       0.094589
a4 = ,       0.010277
b1 = ,       0.149291
b2 = ,       0.172072
z1 = ,     116.110840
z2 = ,      62.103714
z3 = ,       1.465166
s1 = ,      13.827408
s2 = ,      39.544975
s3 = ,       9.749368
Er = ,   31094.105469
NS = ,       0.696111

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1257,   1.12900,  31.83000,  31.97457
 1258,   0.92090,  31.17000,  31.94864
 1259,   1.61910,  30.46000,  32.36225
 1260,   2.05130,  30.40000,  33.27220
 1261,   1.77830,  31.16000,  34.32068
 1262,   1.05730,  32.08000,  35.03632
 1263,   1.27590,  32.41000,  35.63430
 1264,   0.56380,  32.87000,  35.75732
 1265,   0.55760,  33.65000,  35.57238
 1266,   1.86720,  32.77000,  35.90046
 1267,   1.01980,  33.08000,  36.09112
 1268,   0.42220,  32.64000,  35.86945
 1269,   0.35180,  32.61000,  35.35685
 1270,   0.28020,  32.61000,  34.63934
 1271,   0.34650,  33.05000,  33.85194
 1272,   0.25880,  30.91000,  32.99994
 1273,   0.14780,  31.04000,  32.07590
 1274,   0.15110,  29.86000,  31.13827
 1275,   0.23530,  29.53000,  30.26746
 1276,   0.20190,  29.47000,  29.44889
 1277,   0.22610,  29.40000,  28.70199
 1278,   0.25570,  28.69000,  28.03920
 1279,   0.58150,  29.48000,  27.62389
 1280,   0.43560,  28.27000,  27.29880
 1281,   0.44660,  28.69000,  27.04482
 1282,   1.45420,  29.04000,  27.38100
 1283,   1.62650,  28.77000,  28.17023
 1284,   1.62220,  28.77000,  29.21600
 1285,   1.63500,  30.00000,  30.39451
 1286,   1.54780,  32.74000,  31.56977
 1287,   1.46150,  35.29000,  32.65663
 1288,   0.95290,  37.18000,  33.37843
 1289,   0.63150,  37.95000,  33.67236
 1290,   0.58030,  37.15000,  33.65782
 1291,   0.41850,  36.05000,  33.36186
 1292,   0.28710,  34.87000,  32.82732
 1293,   0.26770,  34.02000,  32.14915
 1294,   0.26410,  31.33000,  31.40063
 1295,   0.19600,  31.39000,  30.59577
 1296,   0.17470,  30.24000,  29.77001
 1297,   0.15220,  30.62000,  28.94551
 1298,   0.13620,  28.68000,  28.13936
 1299,   0.11430,  29.10000,  27.35825
 1300,   0.10540,  27.92000,  26.61219
 1301,   0.08870,  27.58000,  25.90182
 1302,   0.08720,  27.58000,  25.23418
 1303,   0.10520,  27.16000,  24.62245
 1304,   0.24650,  26.39000,  24.13888
 1305,   0.72410,  25.98000,  24.00500
 1306,   0.93960,  26.71000,  24.20940
 1307,   0.90480,  26.04000,  24.59962
 1308,   0.86670,  25.93000,  25.07098
 1309,   1.02910,  27.03000,  25.66196
 1310,   0.99510,  26.90000,  26.28820
 1311,   0.73310,  28.34000,  26.77321
 1312,   0.51340,  29.56000,  27.03262
 1313,   0.24140,  30.27000,  26.99262
 1314,   0.21420,  29.47000,  26.74755
 1315,   0.16890,  29.39000,  26.35452
 1316,   0.14930,  28.32000,  25.86843
 1317,   0.12500,  27.17000,  25.32461
 1318,   0.11320,  26.41000,  24.75388
 1319,   0.10020,  26.39000,  24.17586
 1320,   0.08860,  25.98000,  23.60378
 1321,   0.07970,  25.57000,  23.04705
 1322,   0.11410,  24.91000,  22.53408
 1323,   0.06140,  23.31000,  22.03463
 1324,   0.07830,  24.17000,  21.56610
 1325,   0.04900,  24.46000,  21.39762
 1326,   0.07240,  24.14000,  21.26303
 1327,   0.07000,  23.22000,  21.12421
 1328,   0.13420,  23.49000,  20.98215
 1329,   0.43260,  22.26000,  20.84059
 1330,   0.89460,  22.52000,  20.70668
 1331,   1.09470,  22.78000,  20.58722
 1332,   1.10580,  22.78000,  21.26626
 1333,   1.24070,  23.38000,  22.27875
 1334,   1.22720,  24.64000,  23.34041
 1335,   1.07710,  25.73000,  24.31527
 1336,   0.68350,  26.11000,  24.99005
 1337,   0.38480,  27.03000,  25.29060
 1338,   0.31220,  26.29000,  25.30372
 1339,   0.25720,  26.65000,  25.10375
 1340,   0.17130,  26.24000,  24.72850
 1341,   0.16800,  25.57000,  24.25200
 1342,   0.12270,  24.91000,  23.70197
 1343,   0.12910,  23.67000,  23.12595
 1344,   0.09460,  22.47000,  22.53281
 1345,   0.08600,  22.70000,  21.94240
 1346,   0.08310,  22.06000,  21.37000
 1347,   0.06290,  22.06000,  20.81518
 1348,   0.06500,  21.60000,  20.28879
 1349,   0.04850,  21.75000,  19.78658
 1350,   0.04450,  21.10000,  19.46525
 1351,   0.04170,  21.68000,  19.35225
 1352,   0.12510,  21.21000,  19.23483
 1353,   0.27900,  20.42000,  19.11532
 1354,   0.30010,  20.88000,  18.99566
 1355,   0.34010,  20.26000,  18.87764
 1356,   0.29940,  20.70000,  18.76206
 1357,   0.39510,  21.33000,  18.65042
 1358,   0.63890,  21.92000,  18.54605
 1359,   0.81580,  21.45000,  18.50357
 1360,   0.43710,  21.68000,  18.89128
 1361,   0.40120,  20.51000,  19.16678
 1362,   0.31690,  21.60000,  19.31421
 1363,   0.26720,  21.60000,  19.34650
 1364,   0.23360,  21.60000,  19.28447
 1365,   0.19050,  21.60000,  19.13946
 1366,   0.13150,  21.51000,  18.91297
 1367,   0.10360,  20.31000,  18.62530
 1368,   0.08970,  20.53000,  18.29881
 1369,   0.08980,  20.20000,  17.95642
 1370,   0.15190,  19.98000,  17.64629
 1371,   0.14430,  19.78000,  17.53986
 1372,   0.07150,  19.23000,  17.44842
 1373,   0.11660,  19.64000,  17.35378
 1374,   0.28100,  19.40000,  17.25779
 1375,   0.46620,  19.40000,  17.16361
 1376,   0.61700,  19.01000,  17.07490
 1377,   0.79510,  19.21000,  16.99584
 1378,   1.00180,  19.01000,  17.65330
 1379,   1.09960,  19.16000,  18.47341
 1380,   1.08700,  19.36000,  19.36023
 1381,   0.84410,  19.93000,  20.12843
 1382,   0.86100,  21.42000,  20.80383
 1383,   0.61040,  21.33000,  21.26311
 1384,   0.61430,  20.19000,  21.57178
 1385,   0.51040,  20.98000,  21.71898
 1386,   0.33040,  20.80000,  21.66262
 1387,   0.28470,  20.80000,  21.45471
 1388,   0.21350,  20.80000,  21.11966
 1389,   0.12340,  20.18000,  20.66697
 1390,   0.09760,  19.77000,  20.14083
 1391,   0.08430,  19.23000,  19.57824
 1392,   0.08320,  19.64000,  19.01016
 1393,   0.06780,  18.70000,  18.44852
 1394,   0.05510,  18.90000,  17.90183
 1395,   0.04580,  18.46000,  17.37657
 1396,   0.03890,  18.46000,  16.87715
 1397,   0.03360,  17.67000,  16.50179
 1398,   0.03840,  18.67000,  16.42004
 1399,   0.13620,  18.21000,  16.33342
 1400,   0.47640,  17.67000,  16.24624
 1401,   0.66520,  17.15000,  16.16339
 1402,   0.89810,  18.03000,  16.09049
 1403,   1.02420,  17.50000,  16.61213
 1404,   1.03340,  18.38000,  17.44199
 1405,   1.07710,  18.48000,  18.33769
 1406,   1.03680,  18.48000,  19.22262
 1407,   0.87150,  19.09000,  19.98202
 1408,   0.77320,  18.90000,  20.58352
 1409,   0.49310,  19.95000,  20.91488
 1410,   0.37050,  21.18000,  20.99840
 1411,   0.27800,  20.42000,  20.87281
 1412,   0.17960,  18.81000,  20.56654
 1413,   0.12460,  18.81000,  20.12683
 1414,   0.10380,  18.51000,  19.60628
 1415,   0.09590,  18.42000,  19.04767
 1416,   0.05980,  18.28000,  18.46406
 1417,   0.05530,  17.62000,  17.88121
 1418,   0.04750,  17.45000,  17.31341
 1419,   0.03680,  17.97000,  16.76737
 1420,   0.03280,  17.13000,  16.24995
 1421,   0.02720,  16.96000,  15.78573
 1422,   0.02410,  17.10000,  15.71236
 1423,   0.07150,  16.96000,  15.63313
 1424,   0.33970,  17.58000,  15.55127
 1425,   0.54770,  17.58000,  15.47119
 1426,   0.70920,  16.90000,  15.39751
 1427,   0.83940,  17.58000,  15.33458
 1428,   0.85970,  17.26000,  15.92196
 1429,   0.93480,  17.26000,  16.66097
 1430,   0.86200,  16.94000,  17.38787
 1431,   0.63710,  17.42000,  17.96143
 1432,   0.73800,  17.78000,  18.47187
 1433,   1.61230,  17.45000,  19.39310
 1434,   0.58230,  17.45000,  19.99320
 1435,   1.39650,  19.87000,  20.80571
 1436,   0.69050,  18.66000,  21.34895
 1437,   1.08120,  20.48000,  21.91340
 1438,   0.96900,  19.67000,  22.41395
 1439,   1.34110,  18.97000,  23.05821
 1440,   1.87050,  19.09000,  24.05780
 1441,   1.69190,  19.48000,  25.15655
 1442,   1.42840,  19.87000,  26.14335
 1443,   0.44630,  20.41000,  26.50354
 1444,   0.89490,  21.84000,  26.69740
 1445,   1.11740,  22.15000,  26.90200
 1446,   0.38730,  21.69000,  26.71948
 1447,   0.85990,  20.46000,  26.55383
 1448,   0.19790,  20.46000,  26.05354
 1449,   0.57470,  19.36000,  25.56238
 1450,   1.05930,  19.80000,  25.35588
 1451,   0.46360,  19.05000,  25.02088
 1452,   0.89470,  19.05000,  24.84867
 1453,   0.66000,  19.81000,  24.66222
 1454,   0.20550,  19.81000,  24.23165
 1455,   0.43540,  19.17000,  23.78529
 1456,   0.47020,  18.36000,  23.36402
 1457,   0.22490,  19.29000,  22.84273
 1458,   0.44580,  18.77000,  22.39459
 1459,   1.11050,  18.77000,  22.36456
 1460,   1.07980,  18.83000,  22.58530
 1461,   1.16510,  19.53000,  23.00422
 1462,   0.11050,  20.06000,  22.97101
 1463,   0.12620,  18.46000,  22.66077
 1464,   0.12150,  18.10000,  22.18303
 1465,   0.21890,  17.95000,  21.66747
 1466,   0.05920,  17.45000,  21.05981
 1467,   0.08170,  17.45000,  20.42592
 1468,   0.07680,  16.78000,  19.79352
 1469,   0.13220,  17.62000,  19.21214
 1470,   0.17570,  17.62000,  18.70485
 1471,   0.17820,  16.60000,  18.26163
 1472,   0.20380,  16.75000,  17.88609
 1473,   0.54080,  16.75000,  17.74482
 1474,   0.46880,  16.75000,  17.71674
 1475,   0.64540,  16.75000,  17.85421
 1476,   0.54080,  16.23000,  18.03447
 1477,   0.47800,  15.34000,  18.20058
 1478,   0.30700,  16.91000,  18.25904
 1479,   0.37020,  17.06000,  18.27954
 1480,   0.29130,  16.91000,  18.23163
 1481,   0.18750,  16.91000,  18.08496
 1482,   0.13190,  17.06000,  17.84932
 1483,   0.10740,  17.06000,  17.55055
 1484,   0.08310,  16.91000,  17.20716
 1485,   0.07460,  16.56000,  16.84075
 1486,   0.04780,  16.23000,  16.45588
 1487,   0.08690,  16.56000,  16.19699
 1488,   0.06610,  14.27000,  16.11965
 1489,   0.03740,  15.11000,  16.03743
 1490,   0.01840,  16.23000,  15.95008
 1491,   0.11490,  15.54000,  15.85856
 1492,   0.01340,  14.67000,  15.76270
 1493,   0.01230,  14.74000,  15.66248
 1494,   0.01210,  15.01000,  15.55807
 1495,   0.11510,  14.54000,  15.45073
 1496,   0.21560,  15.01000,  15.34245
 1497,   0.41470,  14.64000,  15.23661
 1498,   0.52560,  15.01000,  15.13664
 1499,   0.58220,  14.75000,  15.04532
 1500,   0.53970,  14.50000,  14.96396
 1501,   0.58290,  14.34000,  14.89365
 1502,   0.39630,  14.87000,  14.83299
 1503,   0.22370,  15.41000,  14.89065
 1504,   0.15790,  16.37000,  15.00799
 1505,   0.20200,  15.95000,  15.02662
 1506,   0.13550,  15.95000,  14.94481
 1507,   0.06070,  15.81000,  14.76043
 1508,   0.04860,  15.14000,  14.52748
 1509,   0.03000,  15.33000,  14.46977
 1510,   0.15100,  14.67000,  14.40861
 1511,   0.11040,  14.54000,  14.34407
 1512,   0.09250,  13.76000,  14.27612
 1513,   0.06670,  13.08000,  14.20463
 1514,   0.04520,  14.52000,  14.12940
 1515,   0.03460,  14.76000,  14.05030
 1516,   0.01660,  13.68000,  13.96722
 1517,   0.03050,  13.32000,  13.88033
 1518,   0.13810,  13.08000,  13.79097
 1519,   0.21010,  13.49000,  13.70083
 1520,   0.35440,  14.05000,  13.61260
 1521,   0.44770,  14.20000,  13.52901
 1522,   0.50950,  13.47000,  13.45246
 1523,   0.57780,  13.40000,  13.38514
 1524,   0.52140,  13.80000,  13.32775
 1525,   0.56080,  13.08000,  13.28090
 1526,   0.44710,  14.04000,  13.39239
 1527,   0.30960,  15.79000,  13.71704
 1528,   0.29480,  16.26000,  13.91508
 1529,   0.25950,  16.44000,  14.00627
 1530,   0.19500,  16.02000,  13.99123
 1531,   0.12020,  15.61000,  13.86843
 1532,   0.10240,  14.79000,  13.67105
 1533,   0.11400,  15.00000,  13.43832
 1534,   0.07830,  14.54000,  13.17097
 1535,   0.12550,  13.58000,  12.98461
 1536,   0.07270,  13.32000,  12.94193
 1537,   0.08620,  13.44000,  12.89513
 1538,   0.04470,  13.58000,  12.84382
 1539,   0.05170,  14.16000,  12.78795
 1540,   0.06320,  13.16000,  12.72773
 1541,   0.05200,  12.17000,  12.66334
 1542,   0.08120,  12.61000,  12.59534
 1543,   0.07690,  12.50000,  12.52418
 1544,   0.12430,  15.82000,  12.45076
 1545,   0.15660,  13.56000,  12.37611
 1546,   0.23740,  11.21000,  12.30179
 1547,   0.26780,  13.27000,  12.22921
 1548,   0.15570,  12.54000,  12.15819
 1549,   0.16320,  12.28000,  12.08869
 1550,   0.13080,  12.39000,  12.02031
 1551,   0.17660,  13.39000,  11.95322
 1552,   0.15070,  13.60000,  11.88727
 1553,   0.17630,  12.50000,  11.82259
 1554,   0.13350,  13.60000,  11.75882
 1555,   0.12610,  13.27000,  11.69563
 1556,   0.04100,  12.50000,  11.63196
 1557,   0.04950,  12.40000,  11.56719
 1558,   0.04260,  11.58000,  11.50086
 1559,   0.03870,  13.00000,  11.43267
 1560,   0.04350,  11.86000,  11.36253
 1561,   0.03640,  11.56000,  11.29040
 1562,   0.02990,  12.45000,  11.21623
 1563,   0.02400,  12.45000,  11.14004
 1564,   0.33040,  10.96000,  11.06490
 1565,   0.03770,  11.33000,  10.99010
 1566,   0.04850,  11.24000,  10.91522
 1567,   0.05180,  10.96000,  10.84006
 1568,   0.09280,  11.56000,  10.76488
 1569,   0.11920,  11.91000,  10.69017
 1570,   0.18660,  11.98000,  10.61691
 1571,   0.23030,  11.52000,  10.54622
 1572,   1.44090,   7.34000,  10.49070
 1573,   2.00500,  11.43000,  10.46428
 1574,   0.37620,  12.40000,  10.81495
 1575,   0.14180,  12.39000,  11.54051
 1576,   0.11710,   8.65000,  11.88904
 1577,   0.16010,  13.82000,  12.00965
 1578,   0.06600,  13.25000,  11.93144
 1579,   0.33980,  12.60000,  11.87659
 1580,   0.34330,  12.82000,  11.84072
 1581,   0.76360,  12.29000,  12.04357
 1582,   1.15730,  11.27000,  12.60254
 1583,   0.25270,  12.18000,  12.88530
 1584,   0.07280,  11.75000,  12.88754
 1585,   0.03560,  11.96000,  12.69239
 1586,   0.03750,  13.59000,  12.38018
 1587,   0.04640,  13.58000,  12.00946
 1588,   0.34180,  11.53000,  11.77262
 1589,   0.03330,  12.50000,  11.46390
 1590,   0.14530,  11.53000,  11.17994
 1591,   0.07000,  11.25000,  10.88087
 1592,   0.11280,  11.07000,  10.67530
 1593,   0.12470,  12.15000,  10.65635
 1594,   0.12170,  12.54000,  10.63337
 1595,   0.15800,  11.61000,  10.60700
 1596,   0.17240,  12.35000,  10.57789
 1597,   0.17060,   6.60000,  10.54660
 1598,   0.15380,  10.78000,  10.51340
 1599,   0.14630,  10.93000,  10.47847
 1600,   0.11670,  10.67000,  10.44172
 1601,   0.37920,  11.37000,  10.40571
 1602,   0.25370,  11.29000,  10.37099
 1603,   0.43510,  12.22000,  10.33970
 1604,   0.73360,  11.20000,  10.31616
 1605,   1.03280,  11.56000,  10.30612
 1606,   0.75470,  10.76000,  11.05039
 1607,   0.23980,  11.37000,  11.50590
 1608,   1.06170,  10.87000,  12.18537
 1609,   0.34790,  11.66000,  12.60271
 1610,   0.45140,  12.45000,  12.89570
 1611,   0.43510,   9.51000,  13.09210
 1612,   0.74800,  10.68000,  13.38919
 1613,   1.03990,  11.71000,  13.89779
 1614,   0.05190,  11.52000,  13.99612
 1615,   0.25600,  11.96000,  13.94122
 1616,   0.26510,  11.15000,  13.79714
 1617,   0.35120,  13.19000,  13.64874
 1618,   0.86160,  12.26000,  13.77715
 1619,   0.26810,  11.71000,  13.76061
 1620,   0.06750,  11.84000,  13.54633
 1621,   0.08020,  11.76000,  13.22151
 1622,   0.08980,  10.53000,  12.84344
 1623,   0.08240,  10.59000,  12.44101
 1624,   0.06570,  10.93000,  12.02816
 1625,   0.06200,  12.00000,  11.62085
 1626,   0.04990,  11.73000,  11.22429
 1627,   0.03210,  11.11000,  10.89183
 1628,   0.02240,  11.07000,  10.86871
 1629,   0.02780,  11.16000,  10.83916
 1630,   0.02170,  11.16000,  10.80331
 1631,   0.02460,   9.81000,  10.76149
 1632,   0.02510,  10.30000,  10.71409
 1633,   0.02190,  10.14000,  10.66155
 1634,   0.01700,  10.88000,  10.60427
 1635,   0.01790,  11.21000,  10.54269
 1636,   0.01940,   9.39000,  10.47727
 1637,   0.02460,   9.86000,  10.40852
 1638,   0.03560,   9.89000,  10.33700
 1639,   0.05460,   9.53000,  10.26339
 1640,   0.09630,   9.30000,  10.18866
 1641,   0.10020,  10.44000,  10.11358
 1642,   0.12800,   8.84000,  10.03896
 1643,   0.33930,   5.29000,   9.96749
 1644,   1.18490,  10.43000,   9.90924
 1645,   0.12260,   9.37000,   9.86047
 1646,   0.39670,  11.36000,   9.82099
 1647,   0.06650,   9.59000,   9.78716
 1648,   0.26600,   9.59000,   9.75827
 1649,   0.04390,   9.25000,   9.73150
 1650,   0.03570,  11.37000,   9.70476
 1651,   0.04130,  11.12000,   9.67662
 1652,   0.02920,  10.10000,   9.64606
 1653,   0.02320,   9.91000,   9.61236
 1654,   0.03250,   9.37000,   9.57521
 1655,   0.02270,   8.76000,   9.53440
 1656,   0.01860,   9.45000,   9.48988
 1657,   0.01160,   9.53000,   9.44164
 1658,   0.01170,   9.68000,   9.38981
 1659,   0.00930,  10.07000,   9.33455
 1660,   0.00590,   8.95000,   9.27608
 1661,   0.00610,   8.73000,   9.21464
 1662,   0.01720,   9.03000,   9.15062
 1663,   0.03400,   8.51000,   9.08454
 1664,   0.05720,   9.70000,   9.01707
 1665,   0.05040,   9.63000,   8.94866
 1666,   0.07000,   9.70000,   8.87987
 1667,   0.07550,   9.42000,   8.81117
 1668,   0.10060,   9.21000,   8.74316
 1669,   0.08130,   8.65000,   8.67604
 1670,   0.07220,   9.10000,   8.60989
 1671,   0.04960,   9.40000,   8.54450
 1672,   0.15680,   8.80000,   8.48078
 1673,   0.04850,   8.50000,   8.41829
 1674,   0.04240,   9.25000,   8.35663
 1675,   0.02800,   9.85000,   8.29536
 1676,   0.01590,  10.05000,   8.23408
 1677,   0.01870,   8.79000,   8.17255
 1678,   0.02200,   8.58000,   8.11065
 1679,   0.02600,   8.79000,   8.04837
 1680,   0.01590,   9.00000,   7.98563
 1681,   0.01080,   8.38000,   7.92235
 1682,   0.00530,   8.38000,   7.85846
 1683,   0.00370,   8.45000,   7.79392
 1684,   0.00320,   8.38000,   7.72874
 1685,   0.00220,   8.45000,   7.66295
 1686,   0.00670,   8.06000,   7.59665
 1687,   0.01540,   8.52000,   7.53003
 1688,   0.03170,   8.00000,   7.46340
 1689,   0.03800,  10.45000,   7.39707
 1690,   0.05250,   9.55000,   7.33139
 1691,   0.05690,   8.72000,   7.26667
 1692,   0.06140,   8.66000,   7.20314
 1693,   0.06540,   7.83000,   7.14098
 1694,   0.06210,   8.52000,   7.08028
 1695,   0.05270,   9.07000,   7.02097
 1696,   0.04800,   9.34000,   6.96294
 1697,   0.03190,   8.31000,   6.90592
 1698,   0.02480,   8.18000,   6.84966
 1699,   0.02600,   9.91000,   6.79397
 1700,   0.01300,   8.93000,   6.73860
 1701,   0.01600,   8.11000,   6.68340
 1702,   0.01350,   7.76000,   6.62826
 1703,   0.01160,   8.59000,   6.57310
 1704,   0.01320,   8.11000,   6.51789
 1705,   0.81660,   8.38000,   6.47052
 1706,   0.21180,   9.41000,   6.43034
 1707,   1.41490,   9.03000,   6.40851
 1708,   1.41450,   8.38000,   6.41232
 1709,   2.81590,   8.38000,   7.36894
 1710,   2.31870,  10.07000,  10.09113
 1711,   2.31410,  10.58000,  12.81592
 1712,   1.81300,  11.38000,  15.18613
 1713,   3.51190,  14.63000,  18.16592
 1714,   3.81090,  17.04000,  21.59932
 1715,   3.22050,  20.91000,  24.89732
 1716,   4.02660,  29.39000,  28.43951
 1717,   2.52640,  34.30000,  31.22562
 1718,   1.32490,  44.30000,  32.80670
 1719,   0.12680,  38.26000,  32.94054
 1720,   0.21570,  30.26000,  32.21106
 1721,   0.01790,  23.09000,  30.86429
 1722,   1.01640,  20.24000,  29.71693
 1723,   0.11570,  17.78000,  28.26337
 1724,   0.01190,  16.26000,  26.61828
 1725,   0.01300,  15.06000,  24.91596
 1726,   0.01200,  15.14000,  23.24145
 1727,   0.01180,  15.83000,  21.64711
 1728,   0.00990,  14.99000,  20.16157
 1729,   0.00740,  14.48000,  18.79803
 1730,   0.00320,  14.18000,  17.55901
 1731,   0.00450,  14.24000,  16.44402
 1732,   0.00480,  12.95000,  15.44737
 1733,   0.00500,  13.09000,  14.56077
 1734,   0.10900,  13.50000,  13.83028
 1735,   0.01600,  11.88000,  13.17399
 1736,   0.01920,  13.42000,  12.58848
 1737,   0.02690,  12.91000,  12.13696
 1738,   0.02870,  12.70000,  12.09950
 1739,   0.02660,  12.30000,  12.05484
 1740,   0.02440,  12.30000,  12.00349
 1741,   0.02520,  11.31000,  11.94602
 1742,   0.02680,  12.67000,  11.88303
 1743,   0.02400,  12.19000,  11.81509
 1744,   0.01320,  12.27000,  11.74263
 1745,   0.00670,  11.57000,  11.66606
 1746,   0.00360,  11.79000,  11.58575
 1747,   0.00150,  11.94000,  11.50208
 1748,   0.40630,  11.85000,  11.41940
 1749,   0.10240,  10.89000,  11.33776
 1750,   0.00470,  10.68000,  11.25622
 1751,   0.00530,  10.97000,  11.17416
 1752,   0.00380,  11.58000,  11.09114
 1753,   0.50790,  11.47000,  11.01189
 1754,   0.20770,   7.55000,  10.93666
 1755,   0.40590,  10.58000,  10.86747
 1756,   0.00610,  10.00000,  10.80165
 1757,   0.00420,  10.49000,  10.73725
 1758,   0.00560,  10.58000,  10.67288
 1759,   0.10830,  10.67000,  10.60862
 1760,   0.31440,  10.29000,  10.54655
 1761,   0.01670,  10.87000,  10.48515
 1762,   0.01370,  11.76000,  10.42334
 1763,   0.00950,  11.10000,  10.36034
 1764,   0.00820,  10.96000,  10.29565
 1765,   0.40690,  10.22000,  10.23290
 1766,   0.01230,   9.48000,  10.17071
 1767,   0.01410,   9.94000,  10.10814
 1768,   0.11470,  10.67000,  10.04554
 1769,   0.00910,   9.38000,   9.98213
 1770,   0.00540,  10.78000,   9.91739
 1771,   0.30260,   6.04000,   9.85391
 1772,   0.00310,  10.01000,   9.79055
 1773,   0.00390,   9.50000,   9.72654
 1774,   0.00410,  10.13000,   9.66136
 1775,   0.00350,   9.06000,   9.59470
 1776,   0.40410,   9.56000,   9.53035
 1777,   0.80300,   9.56000,   9.47481
 1778,   0.30290,  10.46000,   9.42748
 1779,   0.20250,  10.26000,   9.38671
 1780,   0.30340,   9.92000,   9.35219
 1781,   0.40340,   9.59000,   9.32449
 1782,   0.00420,   9.67000,   9.29992
 1783,   0.40340,   9.67000,   9.27973
 1784,   0.00580,   9.67000,   9.26079
 1785,   0.00540,   9.76000,   9.24086
 1786,   0.00560,  10.43000,   9.21843
 1787,   0.00630,  10.01000,   9.19251
 1788,   0.00720,  10.09000,   9.16255
 1789,   0.00680,   9.80000,   9.12827
 1790,   0.20640,   9.34000,   9.09157
 1791,   0.00690,   8.98000,   9.05190
 1792,   0.00840,   9.02000,   9.00898
 1793,   0.00630,   9.02000,   8.96270
 1794,   0.10570,  10.04000,   8.91407
 1795,   0.00430,   9.86000,   8.86287
 1796,   0.00260,   9.94000,   8.80902
 1797,   0.00330,   9.73000,   8.75257
 1798,   0.00280,   8.87000,   8.69362
 1799,   0.00260,   8.48000,   8.63235
 1800,   0.00230,   8.76000,   8.56894
 1801,   0.00230,   8.95000,   8.50360
 1802,   0.00130,   9.83000,   8.43656
 1803,   0.00070,   5.49000,   8.36800
 1804,   0.00180,   9.57000,   8.29815
 1805,   0.00290,   8.15000,   8.22723
 1806,   0.00370,   7.77000,   8.15545
 1807,   0.00780,   8.56000,   8.08303
 1808,   0.01040,   8.56000,   8.01019
 1809,   0.01380,   5.18000,   7.93716
 1810,   0.01560,   8.77000,   7.86413
 1811,   0.01100,   9.28000,   7.79121
 1812,   0.00660,   9.20000,   7.71845
 1813,   0.00810,   8.34000,   7.64591
 1814,   0.40700,   8.92000,   7.57758
 1815,   0.30680,   9.70000,   7.51514
 1816,   0.60480,   9.46000,   7.46254
 1817,   2.10390,   8.68000,   7.43700
 1818,   1.80290,   8.99000,   7.44681
 1819,   0.40120,  10.90000,   8.35123
 1820,   0.40130,  11.43000,   9.37508
 1821,   0.00110,  11.36000,   9.83590
 1822,   0.00110,  10.35000,   9.92514
 1823,   0.00090,   9.74000,   9.77692
 1824,   0.00130,   9.74000,   9.48474
 1825,   0.00120,   9.93000,   9.11239
 1826,   0.00090,  10.27000,   8.70278
 1827,   0.00150,   9.23000,   8.28466
 1828,   0.00120,   9.60000,   7.87699
 1829,   0.00130,   8.43000,   7.88504
 1830,   0.00310,   8.10000,   7.88553
 1831,   0.00590,   8.77000,   7.87871
 1832,   0.11080,   8.59000,   7.86600
 1833,   0.01270,   9.85000,   7.84759
 1834,   0.21680,   9.22000,   7.82579
 1835,   0.01230,   9.35000,   7.80031
 1836,   0.01120,   9.10000,   7.77103
 1837,   0.00770,   8.27000,   7.73796
 1838,   0.40510,   8.85000,   7.70513
 1839,   0.20570,   9.02000,   7.67339
 1840,   0.00410,   9.46000,   7.64132
 1841,   1.20320,   8.59000,   7.61975
 1842,   0.50270,   8.35000,   7.60904
 1843,   0.60220,   6.01000,   7.61011
 1844,   0.00150,   9.14000,   7.61737
 1845,   0.00260,  10.22000,   7.62675
 1846,   0.00150,   8.10000,   7.63534
 1847,   0.00280,   8.46000,   7.64116
 1848,   0.10230,   8.35000,   7.64385
 1849,   0.00060,   8.35000,   7.64229
 1850,   0.00110,   9.22000,   7.63579
 1851,   0.00060,   9.02000,   7.62403
 1852,   0.00080,   8.79000,   7.60693
 1853,   0.00180,   7.79000,   7.58460
 1854,   0.00310,   7.64000,   7.55729
 1855,   0.00550,   8.09000,   7.52535
 1856,   0.00850,   8.89000,   7.48918
 1857,   0.01550,   8.67000,   7.44928
 1858,   0.01930,   9.11000,   7.40612
 1859,   0.02160,   8.35000,   7.36018
 1860,   0.02430,   8.53000,   7.31191
 1861,   0.00930,   8.35000,   7.26155
 1862,   0.00570,   7.94000,   7.20930
 1863,   0.00440,   8.35000,   7.15536
 1864,   0.00650,   8.31000,   7.09996
 1865,   0.00670,   8.60000,   7.04330
 1866,   0.00650,   7.57000,   6.98559
 1867,   0.00260,   7.50000,   6.92696
 1868,   0.00220,   8.67000,   6.86756
 1869,   0.00150,   8.38000,   6.80751
 1870,   0.00040,   7.28000,   6.74692
 1871,   0.00200,   7.33000,   6.68593
 1872,   0.00180,   7.91000,   6.62463
 1873,   0.00100,   8.77000,   6.56313
 1874,   0.00090,   2.59000,   6.50153
 1875,   0.00040,   7.98000,   6.43988
 1876,   0.00040,   7.85000,   6.37826
 1877,   0.00070,   7.11000,   6.31674
 1878,   0.00180,   7.24000,   6.25539
 1879,   0.00400,   7.51000,   6.19430
 1880,   0.00800,   8.12000,   6.13356
 1881,   0.02060,   7.79000,   6.07338
 1882,   0.02510,   7.72000,   6.01395
