 Optimized Parameter
a1 = ,       0.149098
a2 = ,       0.093844
a3 = ,       0.070889
a4 = ,       0.004366
b1 = ,       0.010161
b2 = ,       0.093791
z1 = ,      78.813461
z2 = ,      18.682034
z3 = ,     142.828278
s1 = ,      23.102116
s2 = ,      28.987499
s3 = ,      44.460106
Er = ,  344034.343750
NS = ,       0.780438

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1261,   0.39180,  17.53000,  19.06601
 1262,   0.44690,  17.53000,  19.04766
 1263,   0.33200,  17.53000,  18.62883
 1264,   0.48150,  18.25000,  18.77476
 1265,   0.40040,  18.14000,  18.62119
 1266,   0.26510,  18.14000,  18.00992
 1267,   0.15250,  18.02000,  17.06783
 1268,   0.10530,  18.25000,  16.05773
 1269,   0.06440,  17.53000,  15.00864
 1270,   0.12860,  17.34000,  14.29172
 1271,   0.12840,  17.45000,  13.64744
 1272,   0.09840,  16.85000,  12.96413
 1273,   0.08850,  16.85000,  12.31604
 1274,   0.09120,  16.24000,  11.74348
 1275,   0.10020,  15.72000,  11.26060
 1276,   0.06130,  15.93000,  10.69073
 1277,   0.10260,  16.03000,  10.32304
 1278,   1.19200,  16.24000,  13.79777
 1279,   0.28620,  16.24000,  13.74589
 1280,   1.28310,  17.50000,  17.18063
 1281,   0.30460,  17.19000,  16.83913
 1282,   0.38770,  16.56000,  16.82239
 1283,   0.67690,  16.56000,  17.81661
 1284,   0.60820,  15.87000,  18.46651
 1285,   0.54360,  16.35000,  18.82223
 1286,   0.61100,  16.66000,  19.37549
 1287,   0.30510,  16.56000,  18.80176
 1288,   5.19610,  17.48000,  35.37218
 1289,   1.25090,  21.17000,  36.43819
 1290,   0.18200,  25.37000,  33.65933
 1291,   0.10060,  25.19000,  30.88482
 1292,   0.13440,  23.55000,  28.51648
 1293,   0.09090,  22.66000,  26.24198
 1294,   0.18520,  22.66000,  24.53282
 1295,   0.14720,  21.04000,  22.86800
 1296,   0.15820,  21.04000,  21.41401
 1297,   0.01970,  19.21000,  19.62663
 1298,   0.01030,  19.31000,  17.99142
 1299,   0.00900,  19.41000,  16.52080
 1300,   0.00860,  17.43000,  15.20072
 1301,   0.00810,  17.73000,  14.01512
 1302,   0.01270,  17.73000,  12.96780
 1303,   0.10500,  17.43000,  12.35068
 1304,   0.38120,  18.90000,  12.76142
 1305,   0.58320,  18.48000,  13.83399
 1306,   0.64870,  18.48000,  15.02279
 1307,   0.53550,  18.76000,  15.69156
 1308,   0.71700,  19.58000,  16.92385
 1309,   0.68840,  19.48000,  17.92722
 1310,   0.60390,  19.48000,  18.53023
 1311,   0.49340,  20.12000,  18.68371
 1312,   0.43980,  20.12000,  18.63319
 1313,   0.31700,  20.95000,  18.15812
 1314,   0.20060,  20.95000,  17.32501
 1315,   0.05320,  20.95000,  16.06274
 1316,   0.05090,  20.32000,  14.92275
 1317,   0.07850,  20.32000,  13.99673
 1318,   0.04500,  19.48000,  13.04896
 1319,   0.07030,  19.58000,  12.28706
 1320,   0.08430,  18.85000,  11.65220
 1321,   0.04100,  18.95000,  10.93100
 1322,   0.04950,  18.31000,  10.31334
 1323,   0.06630,  18.31000,   9.81743
 1324,   0.07160,  17.23000,   9.76800
 1325,   0.05990,  16.96000,   9.75793
 1326,   0.10490,  16.13000,   9.74768
 1327,   0.20330,  18.12000,   9.73730
 1328,   0.25220,  17.77000,   9.72680
 1329,   0.33990,  17.95000,   9.71622
 1330,   0.26570,  17.86000,   9.70559
 1331,   0.36280,  17.43000,  10.27116
 1332,   0.32750,  17.77000,  10.68147
 1333,   0.25690,  17.95000,  10.80142
 1334,   0.25370,  18.76000,  10.89663
 1335,   0.10450,  18.87000,  10.45967
 1336,   0.24940,  19.05000,  10.57323
 1337,   0.24430,  19.90000,  10.65608
 1338,   0.14750,  19.90000,  10.39110
 1339,   0.11220,  19.99000,  10.02929
 1340,   0.09470,  19.89000,   9.64287
 1341,   0.15570,  19.89000,   9.58923
 1342,   0.12480,  19.21000,   9.57867
 1343,   0.10110,  18.29000,   9.56808
 1344,   0.12570,  18.29000,   9.55746
 1345,   0.04550,  18.21000,   9.54680
 1346,   0.04280,  17.33000,   9.53609
 1347,   0.02610,  17.33000,   9.52531
 1348,   0.02490,  16.66000,   9.51445
 1349,   0.02400,  15.28000,   9.50349
 1350,   0.05640,  15.52000,   9.49242
 1351,   0.12870,  16.80000,   9.48127
 1352,   0.18720,  17.11000,   9.47004
 1353,   0.27950,  17.28000,   9.45876
 1354,   0.30720,  16.80000,   9.44745
 1355,   0.25680,  16.80000,   9.43614
 1356,   0.24850,  16.72000,   9.42485
 1357,   0.24820,  16.80000,   9.41358
 1358,   0.20310,  16.18000,   9.40235
 1359,   0.18110,  16.96000,   9.39114
 1360,   0.10450,  17.12000,   9.37996
 1361,   0.05670,  17.36000,   9.36879
 1362,   0.03900,  17.36000,   9.35760
 1363,   0.02660,  17.28000,   9.34638
 1364,   0.03060,  17.28000,   9.33512
 1365,   0.02660,  17.19000,   9.32379
 1366,   0.02340,  16.48000,   9.31240
 1367,   0.06750,  16.56000,   9.30092
 1368,   0.02840,  16.40000,   9.28936
 1369,   0.02000,  16.48000,   9.27770
 1370,   0.01460,  16.25000,   9.26594
 1371,   0.01100,  16.18000,   9.25406
 1372,   0.00870,  16.25000,   9.24205
 1373,   0.00610,  14.57000,   9.22991
 1374,   2.01260,  15.34000,   9.21795
 1375,   2.00920,  17.09000,  12.71434
 1376,   4.00980,  17.59000,  25.68240
 1377,   5.02610,  19.77000,  40.85220
 1378,   5.05730,  24.13000,  54.55433
 1379,   2.06390,  24.13000,  56.37637
 1380,   2.06300,  24.13000,  58.00705
 1381,   3.06170,  24.13000,  62.95815
 1382,   2.07470,  24.13000,  63.94821
 1383,   1.06500,  28.48000,  61.30979
 1384,   1.08680,  27.64000,  59.02328
 1385,   1.08760,  25.81000,  56.97865
 1386,   0.04770,  24.88000,  51.51527
 1387,   0.04770,  22.25000,  46.62092
 1388,   2.02380,  19.62000,  49.13921
 1389,   1.00730,  18.55000,  47.84575
 1390,   1.01790,  19.57000,  46.72466
 1391,   0.00400,  20.27000,  42.17917
 1392,   0.00210,  20.04000,  38.10023
 1393,   0.00120,  19.92000,  34.44265
 1394,   1.00090,  19.03000,  34.65779
 1395,   0.00070,  19.03000,  31.35690
 1396,   1.00060,  19.03000,  31.89220
 1397,   0.00060,  18.58000,  28.87876
 1398,   1.00140,  18.47000,  29.67463
 1399,   0.00560,  18.47000,  26.90925
 1400,   0.01210,  18.58000,  24.45398
 1401,   0.02590,  17.83000,  22.30198
 1402,   0.04700,  17.61000,  20.44713
 1403,   0.05510,  16.98000,  18.81301
 1404,   0.05610,  16.28000,  17.35181
 1405,   0.05550,  16.58000,  16.03989
 1406,   0.05240,  16.56000,  14.85294
 1407,   0.04220,  17.53000,  13.75310
 1408,   0.03280,  17.45000,  12.73408
 1409,   0.02730,  18.51000,  11.80103
 1410,   0.00640,  18.29000,  10.89118
 1411,   0.00340,  18.67000,  10.06460
 1412,   0.00120,  17.87000,   9.31540
 1413,   0.00070,  17.87000,   9.22915
 1414,   0.00220,  18.68000,   9.22384
 1415,   0.00070,  17.96000,   9.21807
 1416,   0.00080,  17.69000,   9.21188
 1417,   0.00030,  16.66000,   9.20528
 1418,   0.00030,  16.74000,   9.19827
 1419,   0.00030,  16.57000,   9.19088
 1420,   0.00030,  16.57000,   9.18312
 1421,   0.00030,  17.57000,   9.17500
 1422,   0.00030,  15.25000,   9.16654
 1423,   0.00240,  16.00000,   9.15773
 1424,   0.00800,  16.99000,   9.14861
 1425,   0.01650,  16.66000,   9.13917
 1426,   0.02060,  16.66000,   9.12943
 1427,   0.02100,  16.33000,   9.11940
 1428,   3.02050,  16.33000,  10.13773
 1429,   0.02210,  15.25000,   9.43519
 1430,   0.02030,  16.48000,   9.09025
 1431,   0.01620,  16.14000,   9.08072
 1432,   0.00900,  16.30000,   9.07123
 1433,   0.00910,  15.82000,   9.06175
 1434,   0.00050,  14.39000,   9.05226
 1435,   0.00030,  14.55000,   9.04273
 1436,   0.00030,  16.22000,   9.03314
 1437,   0.00030,  15.93000,   9.02348
 1438,   0.00030,  16.22000,   9.01373
 1439,   0.00030,  15.39000,   9.00387
 1440,   0.00030,  15.39000,   8.99390
 1441,   0.00030,  15.32000,   8.98380
 1442,   0.00030,  15.39000,   8.97355
 1443,   0.00030,  14.40000,   8.96317
 1444,   0.00030,  14.09000,   8.95263
 1445,   0.00030,  13.87000,   8.94193
 1446,   0.00030,  13.51000,   8.93107
 1447,   0.00030,  13.14000,   8.92004
 1448,   0.00030,  14.75000,   8.90883
 1449,   0.00590,  15.04000,   8.89746
 1450,   0.01330,  14.31000,   8.88590
 1451,   0.01910,  12.34000,   8.87418
 1452,   0.02200,  13.75000,   8.86228
 1453,   0.01470,  14.94000,   8.85020
 1454,   0.01290,  15.22000,   8.83796
 1455,   0.01000,  14.24000,   8.82555
 1456,   0.00880,  13.68000,   8.81296
 1457,   0.00600,  14.38000,   8.80021
 1458,   0.00590,  13.54000,   8.78728
 1459,   0.00260,  12.98000,   8.77418
 1460,   0.00210,  14.52000,   8.76092
 1461,   0.00300,  14.80000,   8.74748
 1462,   0.00130,  14.24000,   8.73388
 1463,   0.00140,  14.59000,   8.72010
 1464,   0.00240,  14.17000,   8.70617
 1465,   0.00160,  14.17000,   8.69206
 1466,   0.00220,  14.38000,   8.67779
 1467,   0.00210,  14.38000,   8.66337
 1468,   0.00200,  13.96000,   8.64878
 1469,   0.00270,  14.31000,   8.63403
 1470,   0.00630,  14.45000,   8.61913
 1471,   0.01000,  13.56000,   8.60407
 1472,   0.01510,  14.24000,   8.58887
 1473,   0.01520,  13.69000,   8.57352
 1474,   0.01570,  13.69000,   8.55803
 1475,   0.01210,  14.59000,   8.54241
 1476,   3.01510,  13.68000,   8.52711
 1477,   0.01370,  12.15000,   8.51209
 1478,   0.01420,  18.01000,   8.49732
 1479,   0.01500,  17.13000,   8.48275
 1480,   0.00990,  13.28000,   8.46834
 1481,   0.00720,  13.26000,   8.45407
 1482,   0.00840,  12.35000,   8.43991
 1483,   0.00350,  11.66000,   8.42583
 1484,   0.00440,  13.89000,   8.41181
 1485,   0.00260,  14.24000,   8.39782
 1486,   0.00620,  12.42000,   8.38385
 1487,   0.00320,  12.76000,   8.36988
 1488,   0.00420,  14.03000,   8.35590
 1489,   0.00130,  13.76000,   8.34189
 1490,   0.00030,  13.63000,   8.32784
 1491,   0.00030,  13.09000,   8.31374
 1492,   0.00030,  11.69000,   8.29959
 1493,   0.00060,  12.02000,   8.28536
 1494,   0.00260,  11.62000,   8.27106
 1495,   0.00830,  10.91000,   8.25668
 1496,   0.01360,  12.38000,   8.24222
 1497,   0.01580,  14.16000,   8.22767
 1498,   0.01860,  12.76000,   8.21303
 1499,   0.02070,  12.65000,   8.19830
 1500,   0.02310,  12.52000,   8.18349
 1501,   0.02360,  11.50000,   8.16858
 1502,   0.02250,  13.91000,   8.15359
 1503,   0.01990,  13.78000,   8.13850
 1504,   0.00980,  12.59000,   8.12332
 1505,   0.00890,  13.46000,   8.10805
 1506,   0.00460,  12.12000,   8.09269
 1507,   0.00270,  10.40000,   8.07723
 1508,   0.00080,  13.08000,   8.06167
 1509,   0.00060,  13.59000,   8.04601
 1510,   0.00120,  12.95000,   8.03026
 1511,   0.00100,  12.63000,   8.01440
 1512,   0.00030,  12.40000,   7.99844
 1513,   0.00030,  12.57000,   7.98238
 1514,   0.00030,  12.10000,   7.96622
 1515,   0.00030,  10.52000,   7.94996
 1516,   0.00030,  10.09000,   7.93360
 1517,   0.00300,  10.88000,   7.91714
 1518,   0.00520,  10.70000,   7.90058
 1519,   0.00760,  10.09000,   7.88392
 1520,   0.01570,  11.31000,   7.86718
 1521,   0.01520,  12.04000,   7.85034
 1522,   0.02170,  11.31000,   7.83342
 1523,   0.01680,  11.73000,   7.81641
 1524,   0.01050,  12.10000,   7.79933
 1525,   0.01090,  11.77000,   7.78216
 1526,   0.00790,  11.83000,   7.76492
 1527,   0.00860,  12.12000,   7.74760
 1528,   0.00670,  12.24000,   7.73021
 1529,   0.00730,  11.95000,   7.71274
 1530,   0.00630,  10.27000,   7.69519
 1531,   0.00220,   9.63000,   7.67758
 1532,   0.00230,  11.66000,   7.65989
 1533,   0.00130,  11.19000,   7.64214
 1534,   0.00100,  11.37000,   7.62431
 1535,   0.00120,  11.37000,   7.60642
 1536,   0.00070,  11.14000,   7.58845
 1537,   0.00130,  11.73000,   7.57042
 1538,   0.00110,  11.43000,   7.55233
 1539,   1.00130,   9.42000,   7.53432
 1540,   1.00030,  11.73000,   7.51654
 1541,   1.01980,  10.88000,   7.49912
 1542,   0.00260,  10.46000,   7.48201
 1543,   0.00510,  10.40000,   7.46517
 1544,   0.00570,  10.21000,   7.44857
 1545,   0.00830,  11.19000,   7.43217
 1546,   0.01010,  11.72000,   7.41595
 1547,   0.01170,  11.48000,   7.39988
 1548,   0.01770,  11.31000,   7.38394
 1549,   0.01450,  10.96000,   7.36811
 1550,   0.01550,  10.90000,   7.35237
 1551,   0.01830,  10.71000,   7.33670
 1552,   0.01230,  10.65000,   7.32110
 1553,   0.00810,  10.93000,   7.30555
 1554,   0.00490,   9.44000,   7.29002
 1555,   0.00140,   8.83000,   7.27452
 1556,   0.00030,  10.65000,   7.25904
 1557,   0.01640,  11.04000,   7.24355
 1558,   0.00030,  10.32000,   7.22806
 1559,   0.01980,  10.49000,   7.21256
 1560,   0.00030,  10.71000,   7.19705
 1561,   0.00000,  10.76000,   7.18151
 1562,   0.00000,  10.32000,   7.16594
 1563,   0.00000,  10.49000,   7.15034
 1564,   0.00000,   8.56000,   7.13470
 1565,   0.00000,   8.94000,   7.11902
 1566,   0.00000,   9.00000,   7.10329
 1567,   0.00000,   8.89000,   7.08752
 1568,   0.00000,   8.61000,   7.07169
 1569,   0.00000,   9.66000,   7.05581
 1570,   0.00000,  10.38000,   7.03988
 1571,   0.00000,  10.38000,   7.02390
 1572,   0.00000,   9.92000,   7.00785
 1573,   0.00000,   8.51000,   6.99176
 1574,   0.00000,   9.40000,   6.97560
 1575,   0.00000,   9.98000,   6.95939
 1576,   0.00000,   9.71000,   6.94311
 1577,   0.00000,  10.08000,   6.92679
 1578,   0.00000,   8.40000,   6.91040
 1579,   0.00000,   7.72000,   6.89396
 1580,   0.00000,  10.13000,   6.87746
 1581,   0.00000,   9.82000,   6.86090
 1582,   0.00000,  10.03000,   6.84429
 1583,   0.00000,   9.98000,   6.82762
 1584,   0.00000,  10.08000,   6.81090
 1585,   0.00000,   9.19000,   6.79413
 1586,   0.00000,   7.82000,   6.77730
 1587,   0.00000,   8.35000,   6.76042
 1588,   0.00000,   9.08000,   6.74349
 1589,   0.00000,   7.88000,   6.72652
 1590,   0.00000,   7.46000,   6.70949
 1591,   0.00000,   8.24000,   6.69242
 1592,   0.00000,   8.40000,   6.67530
 1593,   0.00000,   9.50000,   6.65813
 1594,   0.00000,   9.98000,   6.64092
 1595,   0.00000,   9.50000,   6.62367
 1596,   0.00000,  10.08000,   6.60638
 1597,   0.00000,   8.27000,   6.58904
 1598,   0.00000,   8.66000,   6.57167
 1599,   0.00000,   9.36000,   6.55426
 1600,   0.00000,   9.46000,   6.53681
 1601,   0.00000,   9.56000,   6.51933
 1602,   0.00000,   8.37000,   6.50181
 1603,   6.00000,   9.45000,   6.48518
 1604,   1.00000,  12.99000,   6.46951
 1605,   2.00000,  11.80000,   6.45499
 1606,   1.00000,  13.40000,   6.44165
 1607,   1.00000,  13.69000,   6.42951
 1608,   0.00000,  10.85000,   6.41843
 1609,   0.00000,  11.86000,   6.40829
 1610,   0.00000,  10.64000,   6.39898
 1611,   0.00000,  10.09000,   6.39038
 1612,   0.00000,  10.03000,   6.38242
 1613,   0.00000,   9.05000,   6.37500
 1614,   0.00000,   9.16000,   6.36806
 1615,   0.00000,   8.51000,   6.36152
 1616,   0.00000,   8.51000,   6.35533
 1617,   0.00000,   9.40000,   6.34943
 1618,   0.00000,  10.29000,   6.34377
 1619,   0.00000,   9.56000,   6.33830
 1620,   0.00000,   9.98000,   6.33300
 1621,   0.00000,   7.82000,   6.32781
 1622,   0.00000,   8.77000,   6.32272
 1623,   0.00000,   9.56000,   6.31768
 1624,   0.00000,   8.37000,   6.31268
 1625,   0.00000,   9.36000,   6.30769
 1626,   0.00000,   7.57000,   6.30270
 1627,   0.00000,   7.32000,   6.29767
 1628,   0.00000,   9.31000,   6.29261
 1629,   0.00000,   9.26000,   6.28748
 1630,   0.00000,   8.86000,   6.28229
 1631,   0.00000,   9.26000,   6.27701
 1632,   0.00000,   9.06000,   6.27164
 1633,   0.00000,   8.67000,   6.26617
 1634,   0.00000,   8.42000,   6.26059
 1635,   0.00000,   7.37000,   6.25490
 1636,   0.00000,   7.02000,   6.24909
 1637,   0.00000,   7.57000,   6.24315
 1638,   0.00000,   7.57000,   6.23708
 1639,   0.00000,   7.47000,   6.23088
 1640,   0.00000,   7.37000,   6.22454
 1641,   0.00000,   8.17000,   6.21806
 1642,   0.00000,   7.87000,   6.21144
 1643,   1.00000,   8.62000,   6.20484
 1644,   1.00000,   9.86000,   6.19838
 1645,   1.00000,   7.87000,   6.19219
 1646,   0.00000,   9.01000,   6.18623
 1647,   2.00000,  11.29000,   6.18077
 1648,   0.00000,   9.87000,   6.17572
 1649,   1.00000,   9.29000,   6.17119
 1650,   3.00000,   8.56000,   8.31003
 1651,   0.00000,   9.99000,   7.42126
 1652,   0.00000,  10.93000,   6.62529
 1653,   0.00000,  10.21000,   6.16093
 1654,   0.00000,  10.10000,   6.15981
 1655,   0.00000,   9.29000,   6.15910
 1656,   0.00000,   9.40000,   6.15874
 1657,   0.00000,   9.56000,   6.15865
 1658,   0.00000,   9.26000,   6.15879
 1659,   0.00000,   7.52000,   6.15910
 1660,   0.00000,   7.22000,   6.15955
 1661,   0.00000,   7.82000,   6.16009
 1662,   0.00000,   7.92000,   6.16068
 1663,   0.00000,   7.77000,   6.16129
 1664,   0.00000,   7.67000,   6.16190
 1665,   0.00000,   8.57000,   6.16247
 1666,   0.00000,   7.47000,   6.16299
 1667,   0.00000,   8.52000,   6.16343
 1668,   0.00000,   7.87000,   6.16378
 1669,   0.00000,   7.47000,   6.16402
 1670,   0.00000,   8.91000,   6.16413
 1671,   0.00000,   8.64000,   6.16411
 1672,   0.00000,   8.35000,   6.16393
 1673,   0.00000,   8.54000,   6.16361
 1674,   0.00000,   7.13000,   6.16311
 1675,   0.00000,   7.55000,   6.16245
 1676,   0.00000,   9.20000,   6.16160
 1677,   0.00000,   8.59000,   6.16057
 1678,   0.00000,   8.40000,   6.15935
 1679,   0.00000,   8.59000,   6.15793
 1680,   0.00000,   8.78000,   6.15633
 1681,   0.00000,   8.17000,   6.15452
 1682,   0.00000,   6.84000,   6.15251
 1683,   0.00000,   6.61000,   6.15031
 1684,   0.00000,   6.66000,   6.14789
 1685,   0.00000,   7.22000,   6.14528
 1686,   0.00000,   7.03000,   6.14246
 1687,   0.00000,   7.08000,   6.13944
 1688,   0.00000,   6.94000,   6.13622
 1689,   0.00000,   7.98000,   6.13280
 1690,   0.00000,   8.54000,   6.12917
 1691,   0.00000,   7.93000,   6.12535
 1692,   0.00000,   6.86000,   6.12132
 1693,   0.00000,   6.56000,   6.11710
 1694,   0.00000,   6.61000,   6.11268
 1695,   0.00000,   7.32000,   6.10807
 1696,   0.00000,   6.71000,   6.10326
 1697,   0.00000,   6.71000,   6.09827
 1698,   0.00000,   8.18000,   6.09308
 1699,   0.00000,   7.96000,   6.08772
 1700,   0.00000,   8.18000,   6.08216
 1701,   0.00000,   7.96000,   6.07642
 1702,   0.00000,   8.09000,   6.07051
 1703,   0.00000,   7.64000,   6.06441
 1704,   0.00000,   7.60000,   6.05814
 1705,   0.00000,   5.90000,   6.05170
 1706,   0.00000,   5.72000,   6.04509
 1707,   0.00000,   6.88000,   6.03830
 1708,   0.00000,   6.35000,   6.03136
 1709,   0.00000,   6.48000,   6.02425
 1710,   0.00000,   6.48000,   6.01697
 1711,   0.00000,   6.48000,   6.00954
 1712,   0.00000,   7.69000,   6.00195
 1713,   0.00000,   7.20000,   5.99421
 1714,   0.00000,   8.09000,   5.98632
 1715,   0.00000,   7.42000,   5.97827
 1716,   0.00000,   7.96000,   5.97008
 1717,   0.00000,   7.69000,   5.96175
 1718,   0.00000,   6.17000,   5.95327
 1719,   0.00000,   7.61000,   5.94465
 1720,   0.00000,   8.14000,   5.93590
 1721,   0.00000,   4.99000,   5.92700
 1722,   0.00000,   5.67000,   5.91798
 1723,   0.00000,   6.01000,   5.90882
 1724,   0.00000,   8.04000,   5.89954
 1725,   0.00000,   5.46000,   5.89013
 1726,   0.00000,   7.74000,   5.88059
 1727,   0.00000,   8.29000,   5.87094
 1728,   0.00000,   6.93000,   5.86116
 1729,   0.00000,   5.81000,   5.85126
 1730,   0.00000,   5.63000,   5.84125
 1731,   0.00000,   6.66000,   5.83113
 1732,   0.00000,   6.44000,   5.82089
 1733,   0.00000,   6.01000,   5.81054
 1734,   0.00000,   6.48000,   5.80009
 1735,   0.00000,   6.47000,   5.78953
 1736,   0.00000,   7.53000,   5.77887
 1737,   0.00000,   6.81000,   5.76810
 1738,   0.00000,   5.63000,   5.75724
 1739,   0.00000,   5.50000,   5.74628
 1740,   0.00000,   5.94000,   5.73522
 1741,   0.00000,   6.77000,   5.72407
 1742,   0.00000,   7.06000,   5.71282
 1743,   0.00000,   7.32000,   5.70148
 1744,   0.00000,   6.77000,   5.69006
 1745,   0.00000,   7.23000,   5.67855
 1746,   0.00000,   5.84000,   5.66695
 1747,   0.00000,   5.75000,   5.65527
 1748,   0.00000,   7.44000,   5.64351
 1749,   0.00000,   7.40000,   5.63167
 1750,   0.00000,   6.89000,   5.61975
 1751,   0.00000,   7.61000,   5.60776
 1752,   0.00000,   7.02000,   5.59568
 1753,   0.00000,   5.54000,   5.58354
 1754,   0.00000,   5.54000,   5.57132
 1755,   0.00000,   5.33000,   5.55904
 1756,   0.00000,   5.96000,   5.54668
 1757,   0.00000,   5.84000,   5.53426
 1758,   0.00000,   5.84000,   5.52177
 1759,   0.00000,   5.71000,   5.50922
 1760,   0.00000,   6.64000,   5.49661
 1761,   0.00000,   6.73000,   5.48393
 1762,   0.00000,   7.02000,   5.47120
 1763,   0.00000,   6.87000,   5.45840
 1764,   0.00000,   5.68000,   5.44555
 1765,   0.00000,   5.68000,   5.43265
 1766,   0.00000,   6.62000,   5.41969
 1767,   0.00000,   6.74000,   5.40668
 1768,   0.00000,   7.54000,   5.39361
 1769,   0.00000,   7.61000,   5.38050
 1770,   0.00000,   5.15000,   5.36734
 1771,   0.00000,   5.27000,   5.35413
 1772,   0.00000,   6.98000,   5.34087
 1773,   0.00000,   5.63000,   5.32757
 1774,   0.00000,   6.73000,   5.31422
 1775,   0.00000,   7.19000,   5.30084
 1776,   0.00000,   6.62000,   5.28741
 1777,   0.00000,   4.53000,   5.27394
 1778,   0.00000,   4.95000,   5.26043
 1779,   0.00000,   5.29000,   5.24689
 1780,   0.00000,   5.80000,   5.23330
 1781,   0.00000,   5.80000,   5.21969
 1782,   0.00000,   5.47000,   5.20604
 1783,   0.00000,   5.43000,   5.19235
 1784,   0.00000,   5.95000,   5.17863
 1785,   0.00000,   7.18000,   5.16488
 1786,   0.00000,   5.91000,   5.15111
 1787,   0.00000,   5.19000,   5.13730
 1788,   0.00000,   4.95000,   5.12347
 1789,   0.00000,   5.19000,   5.10960
 1790,   0.00000,   6.98000,   5.09572
 1791,   0.00000,   6.50000,   5.08180
 1792,   0.00000,   6.46000,   5.06787
 1793,   0.00000,   6.46000,   5.05391
 1794,   0.00000,   4.67000,   5.03992
 1795,   0.00000,   5.63000,   5.02592
 1796,   0.00000,   6.74000,   5.01190
 1797,   0.00000,   6.42000,   4.99786
 1798,   0.00000,   6.18000,   4.98380
 1799,   0.00000,   6.46000,   4.96972
 1800,   0.00000,   6.10000,   4.95562
 1801,   0.00000,   4.75000,   4.94151
 1802,   0.00000,   5.11000,   4.92739
 1803,   0.00000,   4.99000,   4.91325
 1804,   0.00000,   5.59000,   4.89910
 1805,   0.00000,   5.43000,   4.88493
 1806,   0.00000,   5.43000,   4.87076
 1807,   0.00000,   6.10000,   4.85657
 1808,   0.00000,   6.66000,   4.84237
 1809,   0.00000,   6.70000,   4.82817
 1810,   0.00000,   5.55000,   4.81395
 1811,   0.00000,   4.47000,   4.79973
 1812,   0.00000,   4.79000,   4.78550
 1813,   0.00000,   4.87000,   4.77127
 1814,   0.00000,   6.58000,   4.75702
 1815,   0.00000,   6.39000,   4.74278
 1816,   0.00000,   6.90000,   4.72853
 1817,   0.00000,   4.93000,   4.71428
 1818,   0.00000,   4.78000,   4.70002
 1819,   0.00000,   4.78000,   4.68576
 1820,   0.00000,   7.06000,   4.67150
 1821,   0.00000,   7.66000,   4.65724
 1822,   2.00000,   7.66000,   4.64329
 1823,   1.00000,   7.54000,   4.62977
 1824,   1.00000,   7.54000,   4.61679
 1825,   0.00000,   7.19000,   4.60430
 1826,   0.00000,   5.86000,   4.59223
 1827,   0.00000,   5.81000,   4.58054
 1828,   0.00000,   5.84000,   4.56919
 1829,   0.00000,   5.75000,   4.55813
 1830,   0.00000,   5.71000,   4.54734
 1831,   0.00000,   5.39000,   4.53677
 1832,   0.00000,   5.43000,   4.52641
 1833,   0.00000,   5.95000,   4.51623
 1834,   0.00000,   7.38000,   4.50620
 1835,   0.00000,   6.82000,   4.49629
 1836,   0.00000,   7.42000,   4.48651
 1837,   0.00000,   5.43000,   4.47681
 1838,   0.00000,   5.95000,   4.46720
 1839,   0.00000,   7.18000,   4.45765
 1840,   0.00000,   6.50000,   4.44816
 1841,   0.00000,   6.58000,   4.43871
 1842,   0.00000,   4.93000,   4.42930
 1843,   0.00000,   4.78000,   4.41990
 1844,   0.00000,   7.22000,   4.41053
 1845,   0.00000,   7.07000,   4.40116
 1846,   0.00000,   5.43000,   4.39180
 1847,   0.00000,   5.83000,   4.38244
 1848,   0.00000,   6.99000,   4.37307
 1849,   0.00000,   5.75000,   4.36369
 1850,   0.00000,   4.66000,   4.35429
 1851,   0.00000,   4.70000,   4.34487
 1852,   0.00000,   4.74000,   4.33543
 1853,   0.00000,   5.19000,   4.32597
 1854,   0.00000,   5.15000,   4.31648
 1855,   0.00000,   5.04000,   4.30697
 1856,   0.00000,   5.04000,   4.29742
 1857,   0.00000,   6.20000,   4.28784
 1858,   0.00000,   6.77000,   4.27823
 1859,   0.00000,   6.67000,   4.26859
 1860,   0.00000,   5.77000,   4.25892
 1861,   0.00000,   4.71000,   4.24920
 1862,   0.00000,   6.05000,   4.23946
 1863,   0.00000,   6.92000,   4.22968
 1864,   0.00000,   5.98000,   4.21986
 1865,   0.00000,   5.94000,   4.21001
 1866,   0.00000,   4.66000,   4.20013
 1867,   0.00000,   4.51000,   4.19020
 1868,   0.00000,   6.28000,   4.18025
 1869,   0.00000,   5.98000,   4.17026
 1870,   0.00000,   4.44000,   4.16023
 1871,   0.00000,   5.49000,   4.15017
 1872,   0.00000,   6.69000,   4.14008
 1873,   0.00000,   6.43000,   4.12995
 1874,   0.00000,   5.79000,   4.11979
 1875,   0.00000,   4.14000,   4.10960
 1876,   0.00000,   4.21000,   4.09938
 1877,   0.00000,   4.44000,   4.08912
 1878,   0.00000,   5.00000,   4.07884
 1879,   0.00000,   4.89000,   4.06853
 1880,   0.00000,   6.47000,   4.05819
 1881,   0.00000,   6.02000,   4.04782
 1882,   0.00000,   6.50000,   4.03742
 1883,   0.00000,   5.56000,   4.02699
 1884,   0.00000,   4.52000,   4.01654
 1885,   0.00000,   4.28000,   4.00607
 1886,   0.00000,   5.26000,   3.99557
