 Optimized Parameter
a1 = ,       0.125131
a2 = ,       0.073943
a3 = ,       0.071349
a4 = ,       0.009192
b1 = ,       0.148037
b2 = ,       0.035524
z1 = ,      49.531303
z2 = ,      52.530384
z3 = ,      11.410069
s1 = ,      11.738929
s2 = ,      14.664841
s3 = ,      27.119108
Er = ,   91323.312500
NS = ,       0.869096

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
 1280,   1.13740,  52.96000,  49.76881
 1281,   1.18860,  49.07000,  49.21945
 1282,   1.45500,  48.74000,  48.83722
 1283,   1.11230,  48.74000,  48.45325
 1284,   3.02470,  53.17000,  48.82911
 1285,   3.77930,  49.15000,  50.07841
 1286,   3.45840,  57.61000,  51.85030
 1287,   2.47530,  58.67000,  53.60744
 1288,   3.88170,  67.68000,  55.88309
 1289,   5.35230,  72.17000,  59.10270
 1290,   4.21130,  85.17000,  62.54616
 1291,   2.95720,  96.86000,  65.61523
 1292,   2.76240, 104.83000,  68.27673
 1293,   2.20780, 108.51000,  70.36935
 1294,   2.26330, 107.86000,  72.01932
 1295,   0.80210, 107.86000,  72.73075
 1296,   4.33000, 104.60000,  74.10901
 1297,   4.14350, 109.70000,  75.90436
 1298,   3.06610, 110.19000,  77.56795
 1299,   4.59660, 114.76000,  79.71227
 1300,   5.53620, 121.50000,  82.56506
 1301,   2.58070, 120.22000,  84.75169
 1302,   2.79260, 121.06000,  86.48231
 1303,   2.87480, 122.29000,  87.87325
 1304,   1.14770, 121.94000,  88.30388
 1305,   1.00060, 118.16000,  87.93807
 1306,   1.36290, 113.93000,  87.11411
 1307,   1.27510, 104.00000,  85.91948
 1308,   1.79270,  99.08000,  84.66558
 1309,   1.34240,  95.08000,  83.20896
 1310,   1.17440,  89.58000,  81.55436
 1311,   2.77040,  89.63000,  80.40488
 1312,   1.35410,  88.19000,  79.10075
 1313,   1.28520,  85.54000,  77.67190
 1314,   0.54340,  84.22000,  75.87727
 1315,   0.32980,  84.22000,  73.74648
 1316,   0.34850,  80.72000,  71.39882
 1317,   0.32550,  80.80000,  68.91200
 1318,   0.27730,  75.55000,  66.33743
 1319,   0.22270,  75.55000,  63.71302
 1320,   0.25680,  69.30000,  61.10333
 1321,   0.23510,  69.64000,  58.53533
 1322,   0.23580,  69.64000,  56.03769
 1323,   0.14230,  62.78000,  53.59393
 1324,   0.12970,  62.40000,  51.22248
 1325,   0.12210,  61.69000,  48.93819
 1326,   0.19810,  58.18000,  46.78398
 1327,   0.29110,  55.98000,  44.79735
 1328,   0.35120,  58.46000,  42.99137
 1329,   0.75950,  55.22000,  41.51077
 1330,   0.62390,  56.17000,  40.24646
 1331,   0.76600,  54.45000,  39.22146
 1332,   1.43120,  54.09000,  38.65637
 1333,   1.24270,  52.18000,  38.37579
 1334,   1.00800,  52.74000,  38.22317
 1335,   1.17330,  54.58000,  38.23492
 1336,   0.98970,  56.41000,  38.29868
 1337,   0.79370,  54.77000,  38.32288
 1338,   0.57960,  57.01000,  38.23099
 1339,   0.38260,  54.91000,  37.97298
 1340,   0.26970,  55.97000,  37.54631
 1341,   0.22180,  53.95000,  36.97719
 1342,   0.18150,  52.48000,  36.29076
 1343,   0.15550,  50.71000,  35.51357
 1344,   0.13960,  50.71000,  34.67127
 1345,   0.13090,  48.63000,  33.78720
 1346,   0.11480,  48.27000,  32.87688
 1347,   0.10330,  47.18000,  31.95434
 1348,   0.09580,  46.53000,  31.03203
 1349,   0.08830,  45.81000,  30.11941
 1350,   0.08410,  45.27000,  29.22485
 1351,   0.42110,  44.66000,  28.48921
 1352,   0.09180,  43.65000,  27.75459
 1353,   0.52810,  43.10000,  27.20266
 1354,   0.51140,  42.74000,  26.79064
 1355,   0.78220,  42.74000,  26.59728
 1356,   0.70380,  43.68000,  26.54163
 1357,   0.67560,  43.86000,  26.57961
 1358,   0.91320,  39.35000,  26.78113
 1359,   0.91900,  43.54000,  27.10569
 1360,   0.87650,  43.68000,  27.50145
 1361,   0.61970,  44.07000,  27.84315
 1362,   0.46570,  43.68000,  28.07645
 1363,   0.37160,  43.29000,  28.18515
 1364,   0.32350,  43.62000,  28.17687
 1365,   0.28880,  43.69000,  28.06449
 1366,   0.50870,  43.34000,  27.95998
 1367,   0.15240,  43.52000,  27.72123
 1368,   0.14070,  38.42000,  27.37771
 1369,   0.11420,  38.42000,  26.94767
 1370,   0.10880,  37.15000,  26.45464
 1371,   0.09010,  34.56000,  25.91230
 1372,   0.08410,  35.80000,  25.33682
 1373,   0.09880,  35.80000,  24.84483
 1374,   0.14170,  35.96000,  24.75247
 1375,   0.22580,  34.71000,  24.65882
 1376,   0.34350,  34.71000,  24.56420
 1377,   0.55630,  34.71000,  24.46922
 1378,   1.04450,  34.71000,  24.37532
 1379,   0.83950,  34.71000,  24.28327
 1380,   1.07100,  34.71000,  24.19411
 1381,   0.77660,  35.64000,  24.10813
 1382,   0.81350,  35.64000,  24.11932
 1383,   0.86120,  35.64000,  24.69628
 1384,   0.50180,  38.07000,  25.14566
 1385,   0.43260,  38.07000,  25.46256
 1386,   0.39130,  38.07000,  25.65625
 1387,   0.23880,  37.37000,  25.69173
 1388,   0.18320,  37.37000,  25.58291
 1389,   0.15440,  36.89000,  25.35314
 1390,   0.13540,  34.42000,  25.02592
 1391,   0.11360,  33.50000,  24.61959
 1392,   0.10890,  33.50000,  24.15603
 1393,   0.09510,  32.32000,  23.64925
 1394,   0.12030,  32.32000,  23.15518
 1395,   0.07610,  31.56000,  23.07873
 1396,   0.08380,  31.17000,  23.00064
 1397,   0.06290,  30.72000,  22.92074
 1398,   0.08920,  30.33000,  22.83899
 1399,   0.11310,  30.33000,  22.75537
 1400,   0.45890,  30.33000,  22.67054
 1401,   0.75770,  30.33000,  22.58557
 1402,   1.00180,  29.20000,  22.50178
 1403,   1.10400,  29.20000,  22.42042
 1404,   1.13400,  30.37000,  22.34256
 1405,   1.29760,  30.37000,  22.26932
 1406,   1.27500,  30.37000,  22.20158
 1407,   1.18380,  30.37000,  22.93586
 1408,   0.95310,  36.14000,  23.99804
 1409,   0.39480,  38.74000,  24.76269
 1410,   0.31900,  38.05000,  25.25794
 1411,   0.25630,  38.84000,  25.51455
 1412,   0.23070,  35.67000,  25.57420
 1413,   0.18920,  35.67000,  25.46545
 1414,   0.19230,  34.73000,  25.23022
 1415,   0.14650,  34.73000,  24.88312
 1416,   0.15690,  31.91000,  24.45917
 1417,   0.12320,  31.91000,  23.96884
 1418,   0.10890,  30.46000,  23.42877
 1419,   0.09700,  30.46000,  22.85332
 1420,   0.08690,  28.91000,  22.25470
 1421,   0.07820,  27.99000,  21.64311
 1422,   0.07080,  28.77000,  21.37201
 1423,   0.07190,  28.00000,  21.31004
 1424,   0.17590,  27.67000,  21.24609
 1425,   0.64950,  27.58000,  21.18111
 1426,   0.91860,  27.58000,  21.11636
 1427,   1.05890,  27.90000,  21.05314
 1428,   1.03430,  28.55000,  20.99243
 1429,   1.18980,  30.39000,  20.93530
 1430,   1.14490,  30.39000,  21.09912
 1431,   1.03090,  30.39000,  21.96903
 1432,   0.82520,  36.07000,  22.77090
 1433,   0.38310,  37.40000,  23.33367
 1434,   0.27640,  37.40000,  23.66268
 1435,   0.23180,  36.26000,  23.79000
 1436,   0.19880,  36.58000,  23.74775
 1437,   0.17260,  34.11000,  23.56569
 1438,   0.15110,  32.73000,  23.27049
 1439,   0.13320,  31.17000,  22.88565
 1440,   0.11820,  31.17000,  22.43155
 1441,   0.11660,  31.17000,  21.93012
 1442,   0.15180,  31.17000,  21.41330
 1443,   0.08930,  28.17000,  20.86714
 1444,   0.08170,  27.64000,  20.30307
 1445,   0.07060,  26.16000,  20.24851
 1446,   0.07760,  27.32000,  20.19614
 1447,   0.06560,  27.32000,  20.14158
 1448,   0.19480,  27.32000,  20.08497
 1449,   0.71610,  25.84000,  20.02742
 1450,   1.03080,  25.84000,  19.97037
 1451,   1.20910,  25.84000,  19.91533
 1452,   1.19530,  27.57000,  19.86349
 1453,   1.35160,  28.34000,  19.81609
 1454,   1.30120,  28.34000,  20.07579
 1455,   1.21500,  32.29000,  21.21126
 1456,   0.79530,  32.29000,  22.20157
 1457,   0.43690,  32.29000,  22.92428
 1458,   0.33410,  37.20000,  23.39075
 1459,   0.25410,  36.66000,  23.62250
 1460,   0.20990,  34.69000,  23.65364
 1461,   0.17980,  32.32000,  23.51878
 1462,   0.15550,  30.33000,  23.24915
 1463,   0.13560,  29.48000,  22.87233
 1464,   0.11900,  29.48000,  22.41228
 1465,   0.12000,  28.06000,  21.89548
 1466,   0.11820,  27.99000,  21.34190
 1467,   0.08800,  27.99000,  20.75608
 1468,   0.07660,  25.85000,  20.14939
 1469,   0.06720,  25.76000,  19.53158
 1470,   0.06290,  25.76000,  19.29480
 1471,   0.13120,  26.49000,  19.25177
 1472,   0.16700,  25.42000,  19.20658
 1473,   0.54290,  24.91000,  19.16001
 1474,   0.26860,  25.32000,  19.11218
 1475,   0.62280,  25.93000,  19.06385
 1476,   0.81830,  25.93000,  19.01599
 1477,   0.92310,  25.93000,  18.96959
 1478,   0.50590,  25.93000,  18.92468
 1479,   0.43570,  27.22000,  18.88117
 1480,   0.50090,  30.75000,  18.83908
 1481,   0.41090,  30.75000,  18.79827
 1482,   0.29200,  32.68000,  18.75839
 1483,   0.22050,  31.10000,  18.71904
 1484,   0.14460,  31.10000,  18.67973
 1485,   0.13760,  30.74000,  18.64008
 1486,   0.10800,  28.77000,  18.59972
 1487,   0.08130,  27.24000,  18.55830
 1488,   0.07080,  25.76000,  18.51553
 1489,   0.06860,  26.08000,  18.47118
 1490,   0.07750,  25.98000,  18.42510
 1491,   0.05040,  25.01000,  18.37712
 1492,   0.06340,  24.91000,  18.32716
 1493,   0.03920,  24.24000,  18.27510
 1494,   0.05440,  23.96000,  18.22091
 1495,   0.06130,  23.87000,  18.16459
 1496,   0.13980,  23.49000,  18.10629
 1497,   0.29970,  23.69000,  18.04644
 1498,   0.46580,  24.03000,  17.98570
 1499,   0.62360,  23.28000,  17.92491
 1500,   0.53250,  23.22000,  17.86459
 1501,   0.45420,  23.76000,  17.80502
 1502,   0.36900,  24.30000,  17.74626
 1503,   0.47090,  25.31000,  17.68856
 1504,   0.43540,  24.17000,  17.63205
 1505,   0.42920,  25.21000,  17.57681
 1506,   0.35070,  24.54000,  17.52276
 1507,   0.27360,  24.91000,  17.46971
 1508,   0.15420,  24.34000,  17.41725
 1509,   0.15920,  24.54000,  17.36509
 1510,   0.12780,  23.31000,  17.31292
 1511,   0.14840,  23.28000,  17.26052
 1512,   0.14420,  23.82000,  17.20772
 1513,   0.11250,  23.82000,  17.15434
 1514,   0.80190,  23.23000,  17.10144
 1515,   0.07270,  22.83000,  17.04863
 1516,   0.10050,  20.25000,  16.99558
 1517,   0.09010,  22.50000,  16.94206
 1518,   0.06960,  21.84000,  16.88783
 1519,   0.15970,  22.42000,  16.83285
 1520,   0.35430,  22.42000,  16.77747
 1521,   0.36750,  22.33000,  16.72199
 1522,   0.44900,  21.68000,  16.66682
 1523,   0.32430,  21.51000,  16.61204
 1524,   0.36120,  21.51000,  16.55781
 1525,   0.24320,  21.51000,  16.50403
 1526,   0.27370,  22.83000,  16.45069
 1527,   0.21200,  22.90000,  16.39765
 1528,   0.17850,  22.90000,  16.34475
 1529,   1.15300,  22.57000,  16.29360
 1530,   1.23170,  23.60000,  16.24568
 1531,   0.13990,  24.02000,  16.20016
 1532,   1.29330,  22.83000,  16.15846
 1533,   1.98500,  23.00000,  16.12294
 1534,   0.13900,  23.00000,  16.09217
 1535,   0.34130,  24.36000,  16.06532
 1536,   0.22650,  24.09000,  16.04147
 1537,   0.23740,  23.76000,  16.01987
 1538,   0.71510,  23.42000,  16.00077
 1539,   0.12350,  23.50000,  15.98329
 1540,   0.19380,  22.66000,  15.96682
 1541,   0.09350,  23.23000,  15.95068
 1542,   0.09430,  19.25000,  15.93432
 1543,   0.12230,  21.93000,  15.91734
 1544,   0.16070,  16.57000,  15.89949
 1545,   0.23850,  21.93000,  15.88072
 1546,   0.46900,  20.95000,  15.86140
 1547,   0.36020,  19.98000,  15.84165
 1548,   0.50070,  21.87000,  15.82182
 1549,   0.52380,  21.65000,  15.80223
 1550,   0.47500,  22.33000,  15.78308
 1551,   0.43750,  22.48000,  15.76442
 1552,   0.31550,  23.10000,  15.74611
 1553,   0.28600,  24.88000,  15.72796
 1554,   0.22700,  24.88000,  15.70970
 1555,   0.17270,  24.37000,  15.69105
 1556,   0.12730,  24.37000,  15.67166
 1557,   0.10330,  24.11000,  15.65124
 1558,   0.08970,  22.42000,  15.62952
 1559,   0.09340,  21.18000,  15.60631
 1560,   0.07760,  21.41000,  15.58142
 1561,   0.04550,  20.42000,  15.55467
 1562,   0.05010,  20.75000,  15.52593
 1563,   0.03000,  20.51000,  15.49506
 1564,   0.03790,  19.87000,  15.46200
 1565,   0.02200,  20.09000,  15.42666
 1566,   0.04300,  20.87000,  15.38905
 1567,   0.14380,  20.29000,  15.34936
 1568,   0.45750,  20.61000,  15.30832
 1569,   0.63480,  19.61000,  15.26688
 1570,   0.78420,  20.10000,  15.22606
 1571,   0.77250,  19.60000,  15.18669
 1572,   0.81150,  21.69000,  15.14948
 1573,   0.93150,  21.48000,  15.11524
 1574,   0.91600,  22.99000,  15.08457
 1575,   0.63160,  23.17000,  15.05742
 1576,   0.52310,  24.03000,  15.03353
 1577,   0.36790,  24.03000,  15.01240
 1578,   0.26050,  25.46000,  14.99341
 1579,   0.19630,  23.95000,  14.97590
 1580,   0.13010,  23.95000,  14.95925
 1581,   0.13560,  23.11000,  14.94292
 1582,   0.16420,  21.75000,  14.92654
 1583,   0.12320,  20.54000,  14.90973
 1584,   0.09910,  20.09000,  14.89214
 1585,   0.05710,  20.21000,  14.87343
 1586,   0.03970,  19.41000,  14.85327
 1587,   0.02590,  19.34000,  14.83142
 1588,   0.02060,  19.67000,  14.80764
 1589,   0.01940,  18.05000,  14.78179
 1590,   0.06820,  19.74000,  14.75382
 1591,   0.29370,  19.74000,  14.72415
 1592,   0.39500,  19.01000,  14.69329
 1593,   0.48180,  17.09000,  14.66183
 1594,   0.57800,  18.85000,  14.63042
 1595,   0.65990,  19.59000,  14.59976
 1596,   0.67120,  19.41000,  14.57042
 1597,   0.72490,  18.14000,  14.54294
 1598,   0.69740,  21.60000,  14.51774
 1599,   0.59510,  22.50000,  14.49492
 1600,   0.49150,  24.14000,  14.47438
 1601,   0.28130,  24.14000,  14.45564
 1602,   0.18870,  26.40000,  14.43815
 1603,   0.22850,  26.40000,  14.42149
 1604,   0.20260,  23.98000,  14.40530
 1605,   0.17370,  23.98000,  14.38922
 1606,   0.05920,  20.70000,  14.37275
 1607,   0.08400,  19.08000,  14.35553
 1608,   0.04280,  19.67000,  14.33719
 1609,   0.03070,  18.31000,  14.31745
 1610,   0.01760,  19.67000,  14.29602
 1611,   0.01520,  19.34000,  14.27272
 1612,   0.01180,  19.53000,  14.24736
 1613,   0.01020,  16.88000,  14.21986
 1614,   0.05370,  18.66000,  14.19019
 1615,   0.21090,  16.93000,  14.15866
 1616,   0.33940,  18.12000,  14.12575
 1617,   0.48190,  18.65000,  14.09214
 1618,   0.55290,  18.12000,  14.05849
 1619,   0.57000,  18.31000,  14.02539
 1620,   0.52420,  17.95000,  13.99324
 1621,   0.60830,  19.03000,  13.96248
 1622,   0.56920,  19.91000,  13.93343
 1623,   0.49280,  20.79000,  13.90617
 1624,   0.32470,  20.79000,  13.88048
 1625,   0.08690,  22.50000,  13.85572
 1626,   0.07860,  22.50000,  13.83137
 1627,   0.05310,  21.81000,  13.80693
 1628,   0.02430,  21.81000,  13.78197
 1629,   0.04390,  18.35000,  13.75617
 1630,   0.03800,  17.89000,  13.72927
 1631,   0.02730,  16.79000,  13.70104
 1632,   0.04500,  18.08000,  13.67134
 1633,   0.01120,  17.77000,  13.64000
 1634,   0.00760,  16.12000,  13.60690
 1635,   0.00610,  16.96000,  13.57195
 1636,   0.00520,  16.79000,  13.53508
 1637,   0.00840,  17.26000,  13.49626
 1638,   0.07520,  15.65000,  13.45561
 1639,   0.16320,  17.01000,  13.41338
 1640,   0.24430,  17.57000,  13.36996
 1641,   0.29270,  14.30000,  13.32573
 1642,   0.32650,  14.30000,  13.28110
 1643,   0.35840,  16.71000,  13.23644
 1644,   0.35600,  16.86000,  13.19208
 1645,   0.36340,  17.57000,  13.14827
 1646,   0.34680,  18.15000,  13.10520
 1647,   0.27970,  18.15000,  13.06290
 1648,   0.17360,  19.04000,  13.02120
 1649,   0.06880,  19.41000,  12.97976
 1650,   0.05750,  19.22000,  12.93830
 1651,   0.02590,  18.85000,  12.89652
 1652,   0.03040,  18.85000,  12.85421
 1653,   0.04310,  17.15000,  12.81120
 1654,   0.02270,  17.31000,  12.76734
 1655,   0.01220,  16.47000,  12.72250
 1656,   0.01040,  16.79000,  12.67657
 1657,   0.00690,  16.79000,  12.62947
 1658,   0.00710,  16.22000,  12.58113
 1659,   0.00550,  16.18000,  12.53152
 1660,   0.00540,  15.61000,  12.48063
 1661,   0.01410,  16.01000,  12.42845
 1662,   0.04950,  14.61000,  12.37508
 1663,   0.10540,  15.92000,  12.32069
 1664,   0.16550,  15.92000,  12.26555
 1665,   0.19550,  16.06000,  12.20993
 1666,   0.23150,  16.06000,  12.15413
 1667,   0.21180,  15.88000,  12.09836
 1668,   0.13270,  15.88000,  12.04265
 1669,   0.20580,  15.74000,  11.98716
 1670,   0.18600,  16.46000,  11.93198
 1671,   0.18330,  17.20000,  11.87719
 1672,   0.16080,  17.23000,  11.82280
 1673,   0.07760,  16.93000,  11.76868
 1674,   0.04940,  16.78000,  11.71467
 1675,   0.02840,  16.16000,  11.66060
 1676,   0.04140,  16.93000,  11.60638
 1677,   0.08130,  16.46000,  11.55197
 1678,   0.06990,  16.03000,  11.49736
 1679,   0.06470,  15.89000,  11.44252
 1680,   0.02580,  15.33000,  11.38736
 1681,   0.00710,  15.33000,  11.33178
 1682,   0.00620,  14.87000,  11.27570
 1683,   0.01100,  14.87000,  11.21908
 1684,   0.00340,  14.87000,  11.16186
 1685,   0.01390,  14.87000,  11.10404
 1686,   0.02380,  14.87000,  11.04562
 1687,   0.08420,  14.49000,  10.98675
 1688,   0.11770,  14.62000,  10.92758
 1689,   0.14310,  13.70000,  10.86830
 1690,   0.13330,  13.70000,  10.80906
 1691,   0.18680,  13.70000,  10.75007
 1692,   0.18120,  14.62000,  10.69149
 1693,   0.19460,  14.25000,  10.63348
 1694,   0.17250,  14.98000,  10.57613
 1695,   0.15360,  15.45000,  10.51948
 1696,   0.10930,  15.79000,  10.46346
 1697,   0.04860,  15.53000,  10.40793
 1698,   0.03240,  16.58000,  10.35274
 1699,   0.02300,  16.58000,  10.29773
 1700,   0.01570,  15.00000,  10.24279
 1701,   0.03510,  15.40000,  10.18784
 1702,   0.03630,  14.69000,  10.13283
 1703,   0.02650,  14.69000,  10.07771
 1704,   0.02910,  14.69000,  10.02245
 1705,   0.01040,  14.69000,   9.96698
 1706,   0.01110,  13.36000,   9.91126
 1707,   0.00850,  13.36000,   9.85525
 1708,   0.00780,  13.59000,   9.79893
 1709,   0.00530,  13.37000,   9.74228
 1710,   0.00900,  13.80000,   9.68530
 1711,   0.02140,  13.80000,   9.62799
 1712,   0.03560,  13.42000,   9.57043
 1713,   0.05090,  13.83000,   9.51267
 1714,   0.06410,  13.83000,   9.45481
 1715,   0.07010,  13.62000,   9.39692
 1716,   0.07170,  13.62000,   9.33909
 1717,   0.05350,  13.52000,   9.28135
 1718,   0.04840,  13.72000,   9.22371
 1719,   0.02910,  14.24000,   9.16616
 1720,   0.02320,  14.13000,   9.10867
 1721,   0.02270,  13.70000,   9.05122
 1722,   0.02050,  13.80000,   8.99380
 1723,   0.01460,  13.80000,   8.93639
 1724,   0.00600,  13.80000,   8.87897
 1725,   0.00770,  13.42000,   8.82150
 1726,   0.01120,  13.29000,   8.76399
 1727,   0.01220,  13.69000,   8.70643
 1728,   0.00580,  13.49000,   8.64883
 1729,   0.00300,  13.49000,   8.59116
 1730,   0.00260,  13.49000,   8.53343
 1731,   0.00100,  12.69000,   8.47563
 1732,   0.00200,  12.69000,   8.41776
 1733,   0.00060,  12.69000,   8.35983
 1734,   0.00420,  12.69000,   8.30185
 1735,   0.01160,  12.69000,   8.24385
 1736,   0.01950,  12.69000,   8.18586
 1737,   0.02520,  12.46000,   8.12792
 1738,   0.02790,  12.46000,   8.07009
 1739,   0.03290,  12.46000,   8.01241
 1740,   0.03220,  12.65000,   7.95491
 1741,   0.03440,  12.65000,   7.89764
 1742,   0.03200,  12.74000,   7.84061
 1743,   0.03030,  13.26000,   7.78385
 1744,   0.02150,  12.97000,   7.72737
 1745,   0.01080,  12.97000,   7.67113
 1746,   0.00910,  12.97000,   7.61513
 1747,   0.00580,  13.39000,   7.55936
 1748,   0.00310,  12.68000,   7.50378
 1749,   0.00390,  12.97000,   7.44839
 1750,   0.00360,  12.97000,   7.39318
 1751,   0.00350,  12.46000,   7.33814
 1752,   0.00290,  12.46000,   7.28327
 1753,   0.00030,  11.16000,   7.22855
 1754,   0.00030,  11.38000,   7.17400
 1755,   0.00030,  12.07000,   7.11960
 1756,   0.00030,  12.07000,   7.06536
 1757,   0.00030,  12.16000,   7.01128
 1758,   0.00030,  11.59000,   6.95735
 1759,   0.00030,  11.73000,   6.90359
 1760,   0.00030,  11.34000,   6.84999
 1761,   0.00030,  11.93000,   6.79657
 1762,   0.00030,  11.17000,   6.74333
 1763,   0.00030,  11.26000,   6.69028
 1764,   0.00030,  11.68000,   6.63741
 1765,   0.00030,  11.51000,   6.58475
 1766,   0.00030,  10.50000,   6.53229
 1767,   0.00030,  11.59000,   6.48003
 1768,   0.00030,  13.45000,   6.42800
 1769,   0.00030,  12.38000,   6.37618
 1770,   0.00030,  11.85000,   6.32459
 1771,   0.00030,  12.21000,   6.27324
 1772,   0.00030,  12.21000,   6.22213
 1773,   0.00030,  11.59000,   6.17126
 1774,   0.00030,  11.76000,   6.12064
 1775,   0.00030,  11.42000,   6.07028
 1776,   0.00030,  11.42000,   6.02018
 1777,   0.00030,  10.77000,   5.97034
 1778,   0.00030,  10.06000,   5.92076
 1779,   0.00030,  10.63000,   5.87147
 1780,   0.00030,  10.17000,   5.82244
 1781,   0.00030,  10.71000,   5.77370
 1782,   0.00030,  10.48000,   5.72524
 1783,   0.00030,  10.40000,   5.67706
 1784,   0.00030,  10.40000,   5.62918
 1785,   0.00030,  10.79000,   5.58159
 1786,   0.00030,  10.86000,   5.53429
 1787,   0.00030,  10.86000,   5.48728
 1788,   0.00030,  10.86000,   5.44058
 1789,   0.00030,  10.86000,   5.39417
 1790,   0.00030,  10.86000,   5.34807
 1791,   0.00030,  10.86000,   5.30228
 1792,   0.00030,  11.10000,   5.25678
 1793,   0.00030,  11.04000,   5.21160
 1794,   0.00030,  10.63000,   5.16672
 1795,   0.00030,  11.25000,   5.12215
 1796,   0.00030,  11.56000,   5.07789
 1797,   0.00030,  11.17000,   5.03394
 1798,   0.00030,  10.17000,   4.99030
 1799,   0.00030,   9.28000,   4.94698
 1800,   0.00030,   9.44000,   4.90396
 1801,   0.00030,   9.80000,   4.86126
 1802,   0.00030,  10.44000,   4.81887
 1803,   0.00030,  10.22000,   4.77679
 1804,   0.00030,  10.30000,   4.73502
 1805,   0.00030,   9.30000,   4.69356
 1806,   0.00030,   8.60000,   4.65242
 1807,   0.00030,   9.54000,   4.61158
 1808,   0.00030,   9.95000,   4.57106
 1809,   0.00030,   9.95000,   4.53084
 1810,   0.00030,  10.42000,   4.49094
 1811,   0.00030,  10.01000,   4.45134
 1812,   0.00030,   9.94000,   4.41206
 1813,   0.00030,   9.65000,   4.37307
 1814,   0.00030,   4.90000,   4.33440
 1815,   0.00030,  10.08000,   4.29603
 1816,   0.00030,  10.43000,   4.25796
 1817,   0.00030,  10.57000,   4.22020
 1818,   0.00030,   9.15000,   4.18274
 1819,   0.00030,   9.65000,   4.14558
 1820,   0.00030,  10.37000,   4.10871
 1821,   0.00030,   4.62000,   4.07215
 1822,   0.00030,   9.01000,   4.03588
 1823,   0.00030,   8.94000,   3.99991
 1824,   0.00030,   9.26000,   3.96424
 1825,   0.00030,   9.20000,   3.92886
 1826,   0.00030,   9.33000,   3.89376
 1827,   0.00030,   9.20000,   3.85896
 1828,   0.00030,   8.41000,   3.82445
 1829,   0.00030,   8.28000,   3.79022
 1830,   0.00030,   8.54000,   3.75628
 1831,   0.00030,   8.87000,   3.72262
 1832,   0.00030,  10.64000,   3.68924
 1833,   0.50030,   9.92000,   3.65705
 1834,   0.20030,   9.33000,   3.62622
 1835,   0.00030,   9.13000,   3.59654
 1836,   0.00030,   9.07000,   3.56782
 1837,   0.00030,   8.67000,   3.53991
 1838,   0.80030,   9.26000,   3.51412
 1839,   0.60030,   9.66000,   3.49114
 1840,   0.70030,   9.86000,   3.47170
 1841,   1.80030,  10.12000,   3.45835
 1842,   2.20030,  10.42000,   3.45384
 1843,   2.30030,  10.73000,   3.46052
 1844,   3.90030,  11.96000,   3.48312
 1845,   4.20030,  14.38000,   3.52593
 1846,   2.70030,  15.75000,   3.58957
 1847,   2.10030,  18.03000,   3.67334
 1848,   2.00030,  18.03000,   3.77636
 1849,   1.60000,  16.46000,   7.54597
 1850,   0.30000,  15.34000,  10.69831
 1851,   0.00000,  15.34000,  12.87208
 1852,   0.10000,  13.92000,  14.30684
 1853,   0.10000,  13.03000,  15.15728
 1854,   0.00000,  13.03000,  15.51084
 1855,   0.40000,  11.42000,  15.63918
 1856,   0.00000,  11.42000,  15.43735
 1857,   0.10000,  10.29000,  15.02745
 1858,   0.30000,   9.77000,  14.54537
 1859,   0.10000,  10.89000,  13.93799
 1860,   0.00000,  10.22000,  13.20603
 1861,   0.30000,   9.14000,  12.50979
 1862,   0.00000,   9.14000,  11.73425
 1863,   0.00000,  10.55000,  10.91108
 1864,   0.00000,  10.69000,  10.06511
 1865,   0.00000,  10.17000,   9.21563
 1866,   0.20000,   9.82000,   8.45632
 1867,   0.00000,   8.79000,   7.69943
 1868,   0.20000,  10.10000,   7.03577
 1869,   0.00000,   9.14000,   6.37532
 1870,   0.00000,   8.60000,   6.41199
 1871,   0.00000,   9.14000,   6.48518
 1872,   0.00000,   9.14000,   6.55419
 1873,   0.00000,   8.43000,   6.61900
 1874,   0.00000,   8.98000,   6.67963
 1875,   0.00000,   9.04000,   6.73612
 1876,   0.00000,   9.23000,   6.78853
 1877,   0.00000,   9.23000,   6.83693
 1878,   0.10000,   8.18000,   6.88158
 1879,   0.00000,   8.98000,   6.92253
 1880,   0.00000,   8.00000,   6.95987
 1881,   0.20000,   8.92000,   6.99403
 1882,   0.00000,   9.26000,   7.02503
 1883,   0.00000,   8.65000,   7.05291
 1884,   0.00000,   9.08000,   7.07771
 1885,   0.00000,   7.75000,   7.09949
 1886,   0.00000,   8.41000,   7.11832
 1887,   0.00000,   9.02000,   7.13428
 1888,   0.00000,   5.41000,   7.14745
 1889,   0.00000,   9.08000,   7.15791
 1890,   0.00000,   8.65000,   7.16574
 1891,   0.00000,   7.57000,   7.17104
 1892,   0.00000,   9.20000,   7.17389
 1893,   0.00000,   8.47000,   7.17438
 1894,   0.00000,   8.17000,   7.17260
 1895,   0.00000,   8.47000,   7.16864
 1896,   0.00000,   8.47000,   7.16257
 1897,   0.00000,   7.87000,   7.15450
 1898,   0.00000,   7.92000,   7.14450
 1899,   0.00000,   7.78000,   7.13265
 1900,   0.00000,   8.06000,   7.11904
 1901,   0.00000,   8.21000,   7.10373
 1902,   0.00000,   8.21000,   7.08681
 1903,   0.00000,   8.00000,   7.06835
 1904,   0.00000,   8.44000,   7.04842
 1905,   0.00000,   8.55000,   7.02709
